feature_set,sampling_file,training_set,model,grid_row,step,estimate_LogLoss,estimate_MSE,estimate_In_Sample_R2,estimate_R2_Holdout,estimate_AUC,ci_lower_LogLoss,ci_lower_MSE,ci_lower_In_Sample_R2,ci_lower_R2_Holdout,ci_lower_AUC,ci_upper_LogLoss,ci_upper_MSE,ci_upper_In_Sample_R2,ci_upper_R2_Holdout,ci_upper_AUC,evaluation_set,estimate_F1_Score,estimate_Accuracy,ci_lower_F1_Score,ci_lower_Accuracy,ci_upper_F1_Score,ci_upper_Accuracy,threshold_F1_Score,threshold_Accuracy,selection_set
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.305353059989932,0.0916876490602663,0.255980037346851,0.255980048952915,0.845157474766968,0.302325445877437,0.0907158475628269,0.2511529479596,0.251153160033348,0.842808763588042,0.308045418159062,0.0925830404974342,0.260771299790327,0.260780995626248,0.847602356745545,evaluation_selection_50_percent_split,0.534808505656291,0.877215575965025,0.530212458133145,0.875850161462898,0.539154222240409,0.878687744796634,0.193181971610908,0.493181971610908,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.307062637165675,0.0921714663650436,0.257856325713743,0.257866607920889,0.844506142033218,0.304357010830402,0.0912703187165829,0.253042204357714,0.253051239034863,0.842136735138474,0.309916809789981,0.0931204225587158,0.262780364843187,0.262797345689279,0.846907749586445,evaluation_test_50_percent_split,0.534954934134504,0.876833100136045,0.53064454768347,0.875462844167728,0.539433844976828,0.878232768011465,0.193181971610908,0.493181971610908,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.285990240020932,0.0871630383881668,0.292696003976803,0.292912588421069,0.868685680739421,0.283274920439403,0.086233473764417,0.287708642782398,0.287953337186984,0.866595820893691,0.288455577675033,0.0879980425442322,0.297445197714269,0.297687119522355,0.870673413876241,evaluation_selection_50_percent_split,0.555451754971307,0.881045175721015,0.551059847032965,0.879660516390784,0.5597508957673,0.882497615577902,0.250402392076022,0.510402392076022,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.288504533192271,0.0878702317029326,0.292488888501278,0.292619474100443,0.867423890169029,0.2860074621515,0.0870355019666885,0.287655897601041,0.287797854629556,0.865382049044985,0.29106046328704,0.0887208161184718,0.297399334672173,0.297541013443075,0.86959497949692,evaluation_test_50_percent_split,0.557039600041052,0.880009101956436,0.552643710418506,0.878638967024774,0.561518904140692,0.881359992059996,0.250402392076022,0.510402392076022,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.271968677068856,0.0829383729372314,0.326977997933927,0.32698830586261,0.88342681025309,0.269393905218592,0.0820672554608655,0.32204369858071,0.322070079027164,0.881495626126519,0.274321620938515,0.0837234369628137,0.331935688913821,0.331962151390641,0.88527061335247,evaluation_selection_50_percent_split,0.578311040372196,0.886564447177183,0.573832519659356,0.885242484834107,0.582891815320932,0.887997521169311,0.280174835997786,0.500174835997786,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275317507314469,0.0840280538939858,0.323425229961874,0.323425231773049,0.881843313614644,0.272863315460757,0.0832041428423894,0.318340638776365,0.318340677649378,0.8798361232381,0.277785786287404,0.0848596375192528,0.328497069383294,0.328498857870329,0.883767200532417,evaluation_test_50_percent_split,0.578966422300661,0.884540714309922,0.574312479814259,0.883257725769672,0.583444750329813,0.88590612881205,0.280174835997786,0.500174835997786,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.266229677817128,0.0813560305293212,0.339818269784108,0.339822360531806,0.889433348299935,0.263771394637805,0.0805056037086037,0.334923016108126,0.334940850339379,0.887665309672124,0.268596800117955,0.0821486725174224,0.344679165324008,0.344696672315683,0.891261692196623,evaluation_selection_50_percent_split,0.586763394915619,0.888258960343551,0.58221632352264,0.886951401362389,0.590920406073122,0.889639141317557,0.29007299415821,0.50007299415821,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.269661095323234,0.082391751585404,0.336600363822981,0.336601603585756,0.887438439548539,0.267293204236738,0.0815897653285498,0.331578271745539,0.33158717953658,0.885584719741342,0.27211842336641,0.0832097978579216,0.341555837473662,0.341567823954503,0.889297755919486,evaluation_test_50_percent_split,0.585008139481812,0.886680642365734,0.580582386666066,0.885305665967882,0.589459955354824,0.888050898334052,0.29007299415821,0.50007299415821,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.264634704479012,0.0809257808336591,0.343309627298223,0.343311927198757,0.891057914728438,0.262179109598415,0.0800890699987235,0.338294085662065,0.338299908453152,0.889264102374018,0.266931921600695,0.0817272701215721,0.348305954053954,0.348306962373421,0.89290658006766,evaluation_selection_50_percent_split,0.589688166029294,0.888549448314928,0.585260546009252,0.887227607008506,0.594143668067567,0.88992926617897,0.280048150638879,0.510048150638879,evaluation_selection_50_percent_split
decile10_7,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.268035380758743,0.081948090042906,0.340172625611515,0.340175218845388,0.889120606359945,0.265649194635292,0.0811503670233836,0.335151412833591,0.335154423398588,0.887282289504618,0.270542150091881,0.0827674253245221,0.345322265839637,0.345346592211405,0.89099697516567,evaluation_test_50_percent_split,0.588848405208458,0.887009862066628,0.584329429880171,0.885683179294017,0.593272145689559,0.888360752170187,0.280048150638879,0.510048150638879,evaluation_selection_50_percent_split
